"target_kind","issue","source","line","target","resolved_target","syntax","link_text_or_alt","mapped_from","candidates"
"markdown","missing target anchor","markdown/application-development/servicenow-ide-family-release/servicenow-ide-user-interface.md","47","servicenow-ide-user-interface.md#section_vl3_bj2_dbc","markdown/application-development/servicenow-ide-family-release/servicenow-ide-user-interface.md#section_vl3_bj2_dbc","markdown-link","File Explorer view","",""
"markdown","missing target anchor","markdown/application-development/servicenow-ide-family-release/servicenow-ide-user-interface.md","48","servicenow-ide-user-interface.md#section_oq5_fj2_dbc","markdown/application-development/servicenow-ide-family-release/servicenow-ide-user-interface.md#section_oq5_fj2_dbc","markdown-link","Search view","",""
"markdown","missing target anchor","markdown/application-development/servicenow-ide-family-release/servicenow-ide-user-interface.md","49","servicenow-ide-user-interface.md#section_zys_hzd_dbc","markdown/application-development/servicenow-ide-family-release/servicenow-ide-user-interface.md#section_zys_hzd_dbc","markdown-link","Source Control view","",""
"markdown","missing target anchor","markdown/application-development/servicenow-ide-family-release/servicenow-ide-user-interface.md","50","servicenow-ide-user-interface.md#section_xdm_dzd_dbc","markdown/application-development/servicenow-ide-family-release/servicenow-ide-user-interface.md#section_xdm_dzd_dbc","markdown-link","File Categories view","",""
"markdown","missing target anchor","markdown/application-development/servicenow-ide-family-release/servicenow-ide-user-interface.md","51","servicenow-ide-user-interface.md#section_oqm_xtp_ldc","markdown/application-development/servicenow-ide-family-release/servicenow-ide-user-interface.md#section_oqm_xtp_ldc","markdown-link","Now SDK view","",""
"markdown","missing target anchor","markdown/application-development/servicenow-ide-family-release/servicenow-ide-user-interface.md","52","servicenow-ide-user-interface.md#section_x2f_2rc_qfc","markdown/application-development/servicenow-ide-family-release/servicenow-ide-user-interface.md#section_x2f_2rc_qfc","markdown-link","Manage menu","",""
"markdown","missing target anchor","markdown/application-development/servicenow-ide-family-release/servicenow-ide-user-interface.md","53","servicenow-ide-user-interface.md#section_agx_c42_dbc","markdown/application-development/servicenow-ide-family-release/servicenow-ide-user-interface.md#section_agx_c42_dbc","markdown-link","Editor","",""
"markdown","missing target anchor","markdown/application-development/servicenow-ide-family-release/servicenow-ide-user-interface.md","54","servicenow-ide-user-interface.md#section_qnf_d42_dbc","markdown/application-development/servicenow-ide-family-release/servicenow-ide-user-interface.md#section_qnf_d42_dbc","markdown-link","Status bar","",""
"markdown","missing target anchor","markdown/application-development/servicenow-ide-family-release/servicenow-ide-user-interface.md","56","servicenow-ide-user-interface.md#section_ftq_gzd_dbc","markdown/application-development/servicenow-ide-family-release/servicenow-ide-user-interface.md#section_ftq_gzd_dbc","markdown-link","Command palette","",""
"markdown","missing target anchor","markdown/application-development/servicenow-ide-family-release/servicenow-ide-user-interface.md","72","../building-applications-source-code.md#application-structure","markdown/application-development/building-applications-source-code.md#application-structure","markdown-link","Application structure","",""
"markdown","missing target anchor","markdown/application-development/servicenow-ide-family-release/tutorial-create-application-ide.md","90","../building-applications-source-code.md#application-structure","markdown/application-development/building-applications-source-code.md#application-structure","markdown-link","Application structure","",""
"markdown","missing target anchor","markdown/application-development/servicenow-sdk/convert-application-now-sdk.md","85","../building-applications-source-code.md#application-structure","markdown/application-development/building-applications-source-code.md#application-structure","markdown-link","Application structure","",""
"markdown","missing target anchor","markdown/application-development/servicenow-sdk/create-application-now-sdk.md","130","../building-applications-source-code.md#application-structure","markdown/application-development/building-applications-source-code.md#application-structure","markdown-link","Application structure","",""
"markdown","missing target anchor","markdown/application-development/servicenow-studio-classic/t_ResolveConflicts.md","46","t_ResolveConflicts.md#SelectAction","markdown/application-development/servicenow-studio-classic/t_ResolveConflicts.md#SelectAction","markdown-link","Step 3","",""
"markdown","missing target anchor","markdown/application-development/servicenow-studio-classic/t_ResolveConflicts.md","54","t_ResolveConflicts.md#Merge","markdown/application-development/servicenow-studio-classic/t_ResolveConflicts.md#Merge","markdown-link","Step 6","",""
"markdown","missing target anchor","markdown/application-development/team-development/t_DefineARemoteInstance.md","40","t_DefineARemoteInstance.md#step-1-add-exception","markdown/application-development/team-development/t_DefineARemoteInstance.md#step-1-add-exception","markdown-link","step 1","",""
"markdown","missing target anchor","markdown/application-development/team-development/t_DefineARemoteInstance.md","40","t_DefineARemoteInstance.md#step-5-submit","markdown/application-development/team-development/t_DefineARemoteInstance.md#step-5-submit","markdown-link","step 5","",""
"markdown","missing target anchor","markdown/application-development/team-development/t_PushAVersion.md","62","t_PushAVersion.md#step-2-queue-local-changes","markdown/application-development/team-development/t_PushAVersion.md#step-2-queue-local-changes","markdown-link","step 2","",""
"markdown","missing target anchor","markdown/application-development/team-development/t_PushAVersion.md","79","t_PushAVersion.md#step-3-pull-versions","markdown/application-development/team-development/t_PushAVersion.md#step-3-pull-versions","markdown-link","step 3","",""
"markdown","missing target anchor","markdown/application-development/team-development/t_SelectTheParentInstance.md","50","t_SelectTheParentInstance.md#step-1-navigate-team-dashboard","markdown/application-development/team-development/t_SelectTheParentInstance.md#step-1-navigate-team-dashboard","markdown-link","step 1","",""
"markdown","missing target anchor","markdown/application-development/team-development/t_SelectTheParentInstance.md","50","t_SelectTheParentInstance.md#step-2-click-link","markdown/application-development/team-development/t_SelectTheParentInstance.md#step-2-click-link","markdown-link","step 2","",""
"markdown","missing target anchor","markdown/application-development/ui-builder/bind-event-declarative-action.md","58","bind-event-declarative-action.md#step","markdown/application-development/ui-builder/bind-event-declarative-action.md#step","markdown-link","5","",""
"markdown","missing target anchor","markdown/application-development/ui-builder/data-resources.md","40","data-resources.md#inherited_versus_local","markdown/application-development/ui-builder/data-resources.md#inherited_versus_local","markdown-link","Inherited versus local data resources in UI Builder","",""
"markdown","missing target anchor","markdown/application-development/ui-builder/ui-builder-quick-start.md","122","work-components.md#component_id","markdown/application-development/ui-builder/work-components.md#component_id","markdown-link","Component ID","",""
"markdown","missing target anchor","markdown/application-development/ui-builder/ui-builder-quick-start.md","160","work-components.md#config_components","markdown/application-development/ui-builder/work-components.md#config_components","markdown-link","Configure components in UI Builder","",""
"markdown","missing target anchor","markdown/application-development/ui-builder/uib-tutorial.md","85","work-pages.md#create_page_advanced_settings","markdown/application-development/ui-builder/work-pages.md#create_page_advanced_settings","markdown-link","Create a UI Builder page: Advanced settings","",""
"markdown","missing target anchor","markdown/application-development/ui-builder/workspace-side-navigation-settings.md","102","workspace-side-navigation-settings.md#step_edit-exp-settings","markdown/application-development/ui-builder/workspace-side-navigation-settings.md#step_edit-exp-settings","markdown-link","3","",""
"markdown","missing target anchor","markdown/application-development/ui-builder/workspace-side-navigation-settings.md","102","workspace-side-navigation-settings.md#step_side-nav","markdown/application-development/ui-builder/workspace-side-navigation-settings.md#step_side-nav","markdown-link","4","",""
"markdown","missing target anchor","markdown/application-portfolio-management/eaw-plugin-activation-sequence.md","20","eaw-plugin-activation-sequence.md#install_sequence","markdown/application-portfolio-management/eaw-plugin-activation-sequence.md#install_sequence","markdown-link","Enterprise Architecture Workspace plugin activation sequence","",""
"markdown","missing target anchor","markdown/build-workflows/workflow-studio/automation-assets.md","30","process-automation-designer-lanes-activities.md#adding-an-activity","markdown/build-workflows/workflow-studio/process-automation-designer-lanes-activities.md#adding-an-activity","markdown-link","adding an activity","",""
"markdown","missing target anchor","markdown/build-workflows/workflow-studio/collect-user-data-activity.md","28","collect-user-data-activity.md#collect-user-data_inputs","markdown/build-workflows/workflow-studio/collect-user-data-activity.md#collect-user-data_inputs","markdown-link","Inputs","",""
"markdown","missing target anchor","markdown/build-workflows/workflow-studio/create-playbook-variant.md","77","playbook-variants.md#general-guidelines-playbook-variants","markdown/build-workflows/workflow-studio/playbook-variants.md#general-guidelines-playbook-variants","markdown-link","General Guidelines","",""
"markdown","missing target anchor","markdown/build-workflows/workflow-studio/design-considerations-consolidated.md","37","design-considerations-consolidated.md#subflows-design-considerations","markdown/build-workflows/workflow-studio/design-considerations-consolidated.md#subflows-design-considerations","markdown-link","subflows","",""
"markdown","missing target anchor","markdown/build-workflows/workflow-studio/design-considerations-consolidated.md","47","design-considerations-consolidated.md#subflows-design-considerations","markdown/build-workflows/workflow-studio/design-considerations-consolidated.md#subflows-design-considerations","markdown-link","subflow","",""
"markdown","missing target anchor","markdown/build-workflows/workflow-studio/design-considerations-consolidated.md","173","design-considerations-consolidated.md#subflows-design-considerations","markdown/build-workflows/workflow-studio/design-considerations-consolidated.md#subflows-design-considerations","markdown-link","subflow","",""
