"confidence","candidate_score","issue","source","source_line","original_target","suggested_target","resolved_target","requested_anchor","target_file","link_text","candidate_anchor","candidate_label","candidate_type","candidate_line","anchor_count","reasons","second_candidate","second_score"
"none","0","missing target anchor","markdown/it-asset-management/saas-license-management/playbook-salesforce-crm.md","142","playbook-salesforce-crm.md#step4","","markdown/it-asset-management/saas-license-management/playbook-salesforce-crm.md#step4","step4","markdown/it-asset-management/saas-license-management/playbook-salesforce-crm.md","Step 4","","","","","6","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/saas-license-management/playbook-salesforce-crm.md","191","playbook-salesforce-crm.md#step-7","","markdown/it-asset-management/saas-license-management/playbook-salesforce-crm.md#step-7","step-7","markdown/it-asset-management/saas-license-management/playbook-salesforce-crm.md","Step 7","","","","","6","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/saas-license-management/reclaim-monday-subscription-workspace.md","54","reclaim-monday-subscription-workspace.md#identify-removal-candidate","","markdown/it-asset-management/saas-license-management/reclaim-monday-subscription-workspace.md#identify-removal-candidate","identify-removal-candidate","markdown/it-asset-management/saas-license-management/reclaim-monday-subscription-workspace.md","step 1","","","","","4","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/saas-license-management/reclaim-monday-subscription-workspace.md","90","reclaim-monday-subscription-workspace.md#remove-user","","markdown/it-asset-management/saas-license-management/reclaim-monday-subscription-workspace.md#remove-user","remove-user","markdown/it-asset-management/saas-license-management/reclaim-monday-subscription-workspace.md","step 2","","","","","4","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/saas-license-management/reclaim-monday-subscription.md","46","reclaim-monday-subscription.md#identify-removal-candidate","","markdown/it-asset-management/saas-license-management/reclaim-monday-subscription.md#identify-removal-candidate","identify-removal-candidate","markdown/it-asset-management/saas-license-management/reclaim-monday-subscription.md","step 1","","","","","4","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/saas-license-management/reclaim-monday-subscription.md","62","reclaim-monday-subscription.md#identify-removal-candidate","","markdown/it-asset-management/saas-license-management/reclaim-monday-subscription.md#identify-removal-candidate","identify-removal-candidate","markdown/it-asset-management/saas-license-management/reclaim-monday-subscription.md","step 1","","","","","4","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/saas-license-management/reclaim-monday-subscription.md","78","reclaim-monday-subscription.md#remove-user","","markdown/it-asset-management/saas-license-management/reclaim-monday-subscription.md#remove-user","remove-user","markdown/it-asset-management/saas-license-management/reclaim-monday-subscription.md","step 2","","","","","4","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/saas-license-management/reclaim-roadmunk-subscription-workspace.md","54","reclaim-roadmunk-subscription-workspace.md#identify-removal-candidate","","markdown/it-asset-management/saas-license-management/reclaim-roadmunk-subscription-workspace.md#identify-removal-candidate","identify-removal-candidate","markdown/it-asset-management/saas-license-management/reclaim-roadmunk-subscription-workspace.md","step 1","","","","","4","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/saas-license-management/reclaim-roadmunk-subscription-workspace.md","116","reclaim-roadmunk-subscription-workspace.md#remove-user","","markdown/it-asset-management/saas-license-management/reclaim-roadmunk-subscription-workspace.md#remove-user","remove-user","markdown/it-asset-management/saas-license-management/reclaim-roadmunk-subscription-workspace.md","step 2","","","","","4","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/saas-license-management/reclaim-roadmunk-subscription.md","46","reclaim-roadmunk-subscription.md#identify-removal-candidate","","markdown/it-asset-management/saas-license-management/reclaim-roadmunk-subscription.md#identify-removal-candidate","identify-removal-candidate","markdown/it-asset-management/saas-license-management/reclaim-roadmunk-subscription.md","step 1","","","","","4","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/saas-license-management/reclaim-roadmunk-subscription.md","64","reclaim-roadmunk-subscription.md#identify-removal-candidate","","markdown/it-asset-management/saas-license-management/reclaim-roadmunk-subscription.md#identify-removal-candidate","identify-removal-candidate","markdown/it-asset-management/saas-license-management/reclaim-roadmunk-subscription.md","step 1","","","","","4","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/saas-license-management/reclaim-roadmunk-subscription.md","104","reclaim-roadmunk-subscription.md#remove-user","","markdown/it-asset-management/saas-license-management/reclaim-roadmunk-subscription.md#remove-user","remove-user","markdown/it-asset-management/saas-license-management/reclaim-roadmunk-subscription.md","step 2","","","","","4","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/saas-license-management/reclaim-surveymonkey-subscription-workspace.md","48","reclaim-surveymonkey-subscription-workspace.md#identify-removal-candidate","","markdown/it-asset-management/saas-license-management/reclaim-surveymonkey-subscription-workspace.md#identify-removal-candidate","identify-removal-candidate","markdown/it-asset-management/saas-license-management/reclaim-surveymonkey-subscription-workspace.md","step 1","","","","","4","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/saas-license-management/reclaim-surveymonkey-subscription-workspace.md","76","reclaim-surveymonkey-subscription-workspace.md#remove-user","","markdown/it-asset-management/saas-license-management/reclaim-surveymonkey-subscription-workspace.md#remove-user","remove-user","markdown/it-asset-management/saas-license-management/reclaim-surveymonkey-subscription-workspace.md","step 2","","","","","4","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/saas-license-management/reclaim-surveymonkey-subscription.md","46","reclaim-surveymonkey-subscription.md#identify-removal-candidate","","markdown/it-asset-management/saas-license-management/reclaim-surveymonkey-subscription.md#identify-removal-candidate","identify-removal-candidate","markdown/it-asset-management/saas-license-management/reclaim-surveymonkey-subscription.md","step 1","","","","","4","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/saas-license-management/reclaim-surveymonkey-subscription.md","58","reclaim-surveymonkey-subscription.md#identify-removal-candidate","","markdown/it-asset-management/saas-license-management/reclaim-surveymonkey-subscription.md#identify-removal-candidate","identify-removal-candidate","markdown/it-asset-management/saas-license-management/reclaim-surveymonkey-subscription.md","step 1","","","","","4","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/saas-license-management/reclaim-surveymonkey-subscription.md","76","reclaim-surveymonkey-subscription.md#remove-user","","markdown/it-asset-management/saas-license-management/reclaim-surveymonkey-subscription.md#remove-user","remove-user","markdown/it-asset-management/saas-license-management/reclaim-surveymonkey-subscription.md","step 2","","","","","4","","before-you-begin","0"
"low","65","missing target anchor","markdown/it-asset-management/software-asset-management/complete-eol-workflow-request.md","57","software-eol-request.md#section_l11_yb1_4bc","software-eol-request.md#software-eol-request-fields","markdown/it-asset-management/software-asset-management/software-eol-request.md#section_l11_yb1_4bc","section_l11_yb1_4bc","markdown/it-asset-management/software-asset-management/software-eol-request.md","Software EOL tasks tab","software-eol-request-fields","Software EOL request fields","h1","14","4","link/candidate token overlap 0.50","software-eol-request-form","65"
"low","65","missing target anchor","markdown/it-asset-management/software-asset-management/complete-eol-workflow-request.md","69","software-eol-request.md#section_l11_yb1_4bc","software-eol-request.md#software-eol-request-fields","markdown/it-asset-management/software-asset-management/software-eol-request.md#section_l11_yb1_4bc","section_l11_yb1_4bc","markdown/it-asset-management/software-asset-management/software-eol-request.md","Software EOL tasks tab","software-eol-request-fields","Software EOL request fields","h1","14","4","link/candidate token overlap 0.50","software-eol-request-form","65"
"low","65","missing target anchor","markdown/it-asset-management/software-asset-management/complete-eol-workflow-request.md","79","software-eol-request.md#section_l11_yb1_4bc","software-eol-request.md#software-eol-request-fields","markdown/it-asset-management/software-asset-management/software-eol-request.md#section_l11_yb1_4bc","section_l11_yb1_4bc","markdown/it-asset-management/software-asset-management/software-eol-request.md","Software EOL tasks tab","software-eol-request-fields","Software EOL request fields","h1","14","4","link/candidate token overlap 0.50","software-eol-request-form","65"
"low","65","missing target anchor","markdown/it-asset-management/software-asset-management/complete-eol-workflow-request.md","91","software-eol-request.md#section_l11_yb1_4bc","software-eol-request.md#software-eol-request-fields","markdown/it-asset-management/software-asset-management/software-eol-request.md#section_l11_yb1_4bc","section_l11_yb1_4bc","markdown/it-asset-management/software-asset-management/software-eol-request.md","Software EOL tasks tab","software-eol-request-fields","Software EOL request fields","h1","14","4","link/candidate token overlap 0.50","software-eol-request-form","65"
"low","65","missing target anchor","markdown/it-asset-management/software-asset-management/complete-eol-workflow-request.md","103","software-eol-request.md#section_l11_yb1_4bc","software-eol-request.md#software-eol-request-fields","markdown/it-asset-management/software-asset-management/software-eol-request.md#section_l11_yb1_4bc","section_l11_yb1_4bc","markdown/it-asset-management/software-asset-management/software-eol-request.md","Software EOL tasks tab","software-eol-request-fields","Software EOL request fields","h1","14","4","link/candidate token overlap 0.50","software-eol-request-form","65"
"low","65","missing target anchor","markdown/it-asset-management/software-asset-management/complete-eol-workflow-request.md","115","software-eol-request.md#section_l11_yb1_4bc","software-eol-request.md#software-eol-request-fields","markdown/it-asset-management/software-asset-management/software-eol-request.md#section_l11_yb1_4bc","section_l11_yb1_4bc","markdown/it-asset-management/software-asset-management/software-eol-request.md","Software EOL tasks tab","software-eol-request-fields","Software EOL request fields","h1","14","4","link/candidate token overlap 0.50","software-eol-request-form","65"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/create-clientaccess-workspace.md","150","create-clientaccess-workspace.md#cal-type","","markdown/it-asset-management/software-asset-management/create-clientaccess-workspace.md#cal-type","cal-type","markdown/it-asset-management/software-asset-management/create-clientaccess-workspace.md","step 7","","","","","6","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/create-clientaccess-workspace.md","156","create-clientaccess-workspace.md#cal-type","","markdown/it-asset-management/software-asset-management/create-clientaccess-workspace.md#cal-type","cal-type","markdown/it-asset-management/software-asset-management/create-clientaccess-workspace.md","step 7","","","","","6","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/create-clientaccess-workspace.md","164","create-clientaccess-workspace.md#cal-type","","markdown/it-asset-management/software-asset-management/create-clientaccess-workspace.md#cal-type","cal-type","markdown/it-asset-management/software-asset-management/create-clientaccess-workspace.md","step 7","","","","","6","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/create-clientaccess-workspace.md","218","create-clientaccess-workspace.md#cal-type","","markdown/it-asset-management/software-asset-management/create-clientaccess-workspace.md#cal-type","cal-type","markdown/it-asset-management/software-asset-management/create-clientaccess-workspace.md","step 7","","","","","6","","before-you-begin","0"
"low","65","missing target anchor","markdown/it-asset-management/software-asset-management/create-edit-override-license-cost.md","40","software-model-fields.md#section_acq_cgl_4jb","software-model-fields.md#details-tab","markdown/it-asset-management/software-asset-management/software-model-fields.md#section_acq_cgl_4jb","section_acq_cgl_4jb","markdown/it-asset-management/software-asset-management/software-model-fields.md","Override License Costs tab","details-tab","Details tab","h2","20","18","link/candidate token overlap 0.50","software-model-fields","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/create-swmodels-workspace.md","50","software-model-fields.md#section_ln4_wyp_l3b","","markdown/it-asset-management/software-asset-management/software-model-fields.md#section_ln4_wyp_l3b","section_ln4_wyp_l3b","markdown/it-asset-management/software-asset-management/software-model-fields.md","Suite Parents","","","","","18","","details-tab","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/create-swmodels-workspace.md","51","software-model-fields.md#section_bdp_kmc_xhb","","markdown/it-asset-management/software-asset-management/software-model-fields.md#section_bdp_kmc_xhb","section_bdp_kmc_xhb","markdown/it-asset-management/software-asset-management/software-model-fields.md","Suite Components","","","","","18","","details-tab","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/create-swmodels-workspace.md","54","software-model-fields.md#section_uvx_mbq_l3b","","markdown/it-asset-management/software-asset-management/software-model-fields.md#section_uvx_mbq_l3b","section_uvx_mbq_l3b","markdown/it-asset-management/software-asset-management/software-model-fields.md","Software Product Lifecycle","","","","","18","","details-tab","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/create-swmodels-workspace.md","58","software-model-fields.md#section_acq_cgl_4jb","","markdown/it-asset-management/software-asset-management/software-model-fields.md#section_acq_cgl_4jb","section_acq_cgl_4jb","markdown/it-asset-management/software-asset-management/software-model-fields.md","Override License Cost","","","","","18","","details-tab","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/create-swmodels-workspace.md","60","software-model-fields.md#section_zcb_j4z_4hb","","markdown/it-asset-management/software-asset-management/software-model-fields.md#section_zcb_j4z_4hb","section_zcb_j4z_4hb","markdown/it-asset-management/software-asset-management/software-model-fields.md","Metric Attributes","","","","","18","","details-tab","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/create-swmodels-workspace.md","68","software-model-fields.md#section_x5s_j4z_4hb","","markdown/it-asset-management/software-asset-management/software-model-fields.md#section_x5s_j4z_4hb","section_x5s_j4z_4hb","markdown/it-asset-management/software-asset-management/software-model-fields.md","Downgrade Rights","","","","","18","","details-tab","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/enable-service-principal-authentication-microsoft.md","34","enable-service-principal-authentication-microsoft.md#add-app-security-group","","markdown/it-asset-management/software-asset-management/enable-service-principal-authentication-microsoft.md#add-app-security-group","add-app-security-group","markdown/it-asset-management/software-asset-management/enable-service-principal-authentication-microsoft.md","step 2","","","","","5","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/enable-service-principal-authentication-microsoft.md","103","enable-service-principal-authentication-microsoft.md#create-security-group","","markdown/it-asset-management/software-asset-management/enable-service-principal-authentication-microsoft.md#create-security-group","create-security-group","markdown/it-asset-management/software-asset-management/enable-service-principal-authentication-microsoft.md","step 1","","","","","5","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/enable-service-principal-authentication-microsoft.md","105","enable-service-principal-authentication-microsoft.md#create-security-group","","markdown/it-asset-management/software-asset-management/enable-service-principal-authentication-microsoft.md#create-security-group","create-security-group","markdown/it-asset-management/software-asset-management/enable-service-principal-authentication-microsoft.md","step 1","","","","","5","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/enable-service-principal-authentication-microsoft.md","105","enable-service-principal-authentication-microsoft.md#step-b","","markdown/it-asset-management/software-asset-management/enable-service-principal-authentication-microsoft.md#step-b","step-b","markdown/it-asset-management/software-asset-management/enable-service-principal-authentication-microsoft.md","step b","","","","","5","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/ibm-pvu-rvu-licensing.md","55","ibm-pvu-rvu-licensing.md#table_owy_slv_4pb","","markdown/it-asset-management/software-asset-management/ibm-pvu-rvu-licensing.md#table_owy_slv_4pb","table_owy_slv_4pb","markdown/it-asset-management/software-asset-management/ibm-pvu-rvu-licensing.md","RVU tiers and factors table","","","","","4","","processor-value-unit-pvu-licensing","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/ibm-user-based-licensing.md","44","ibm-user-based-licensing.md#table_owy_slv_4pb","","markdown/it-asset-management/software-asset-management/ibm-user-based-licensing.md#table_owy_slv_4pb","table_owy_slv_4pb","markdown/it-asset-management/software-asset-management/ibm-user-based-licensing.md","AUVU tiers and factors table","","","","","6","","authorized-user-licensing","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/import-custom-sap-named-user-type.md","66","import-custom-sap-named-user-type.md#dl-template","","markdown/it-asset-management/software-asset-management/import-custom-sap-named-user-type.md#dl-template","dl-template","markdown/it-asset-management/software-asset-management/import-custom-sap-named-user-type.md","step 1","","","","","4","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/import-custom-sap-price-list.md","68","import-custom-sap-price-list.md#dl-template","","markdown/it-asset-management/software-asset-management/import-custom-sap-price-list.md#dl-template","dl-template","markdown/it-asset-management/software-asset-management/import-custom-sap-price-list.md","step 1","","","","","4","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/import-mls-entitlements-sam-classic.md","65","import-mls-entitlements-sam-classic.md#step2","","markdown/it-asset-management/software-asset-management/import-mls-entitlements-sam-classic.md#step2","step2","markdown/it-asset-management/software-asset-management/import-mls-entitlements-sam-classic.md","step 4","","","","","3","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/import-mls-entitlements-sam-classic.md","71","import-mls-entitlements-sam-classic.md#assign-base-entitlement","","markdown/it-asset-management/software-asset-management/import-mls-entitlements-sam-classic.md#assign-base-entitlement","assign-base-entitlement","markdown/it-asset-management/software-asset-management/import-mls-entitlements-sam-classic.md","step 7","","","","","3","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/import-mls-entitlements-workspace.md","108","import-mls-entitlements-workspace.md#import-errors","","markdown/it-asset-management/software-asset-management/import-mls-entitlements-workspace.md#import-errors","import-errors","markdown/it-asset-management/software-asset-management/import-mls-entitlements-workspace.md","step 7","","","","","5","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/import-mls-entitlements-workspace.md","112","import-mls-entitlements-workspace.md#step4","","markdown/it-asset-management/software-asset-management/import-mls-entitlements-workspace.md#step4","step4","markdown/it-asset-management/software-asset-management/import-mls-entitlements-workspace.md","step 4","","","","","5","","before-you-begin","0"
"low","65","missing target anchor","markdown/it-asset-management/software-asset-management/manage-eol-risk.md","64","software-eol-request.md#section_l11_yb1_4bc","software-eol-request.md#software-eol-request-fields","markdown/it-asset-management/software-asset-management/software-eol-request.md#section_l11_yb1_4bc","section_l11_yb1_4bc","markdown/it-asset-management/software-asset-management/software-eol-request.md","Software EOL tasks tab","software-eol-request-fields","Software EOL request fields","h1","14","4","link/candidate token overlap 0.50","software-eol-request-form","65"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/Manage-software-suites.md","26","software-model-fields.md#section_bdp_kmc_xhb","","markdown/it-asset-management/software-asset-management/software-model-fields.md#section_bdp_kmc_xhb","section_bdp_kmc_xhb","markdown/it-asset-management/software-asset-management/software-model-fields.md","Suite Components","","","","","18","","details-tab","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/oracle-infrastructure-report.md","40","oracle-infrastructure-report.md#section_ahj_vhh_vpb","","markdown/it-asset-management/software-asset-management/oracle-infrastructure-report.md#section_ahj_vhh_vpb","section_ahj_vhh_vpb","markdown/it-asset-management/software-asset-management/oracle-infrastructure-report.md","Licenses Required By form","","","","","3","","table_eny_lzk_npb","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/record-terms-software-licenses.md","30","software-model-fields.md#section_uvx_mbq_l3b","","markdown/it-asset-management/software-asset-management/software-model-fields.md#section_uvx_mbq_l3b","section_uvx_mbq_l3b","markdown/it-asset-management/software-asset-management/software-model-fields.md","Software Product Lifecycle related list","","","","","18","","details-tab","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/record-terms-software-licenses.md","50","software-model-fields.md#section_ln4_wyp_l3b","","markdown/it-asset-management/software-asset-management/software-model-fields.md#section_ln4_wyp_l3b","section_ln4_wyp_l3b","markdown/it-asset-management/software-asset-management/software-model-fields.md","Suite Parents related list","","","","","18","","details-tab","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/record-terms-software-licenses.md","51","software-model-fields.md#section_bdp_kmc_xhb","","markdown/it-asset-management/software-asset-management/software-model-fields.md#section_bdp_kmc_xhb","section_bdp_kmc_xhb","markdown/it-asset-management/software-asset-management/software-model-fields.md","Suite Components related list","","","","","18","","details-tab","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/record-terms-software-licenses.md","66","software-model-fields.md#section_uvx_mbq_l3b","","markdown/it-asset-management/software-asset-management/software-model-fields.md#section_uvx_mbq_l3b","section_uvx_mbq_l3b","markdown/it-asset-management/software-asset-management/software-model-fields.md","Software Product Lifecycles","","","","","18","","details-tab","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/record-terms-software-licenses.md","70","software-model-fields.md#section_zcb_j4z_4hb","","markdown/it-asset-management/software-asset-management/software-model-fields.md#section_zcb_j4z_4hb","section_zcb_j4z_4hb","markdown/it-asset-management/software-asset-management/software-model-fields.md","Metric Attributes related list","","","","","18","","details-tab","0"
"low","67","missing target anchor","markdown/it-asset-management/software-asset-management/record-terms-software-licenses.md","76","software-model-fields.md#section_yhc_y3q_l3b","software-model-fields.md#client-access-tab","markdown/it-asset-management/software-asset-management/software-model-fields.md#section_yhc_y3q_l3b","section_yhc_y3q_l3b","markdown/it-asset-management/software-asset-management/software-model-fields.md","Client Access related list","client-access-tab","Client Access tab","h2","1083","18","link/candidate token overlap 0.67","software-model-fields","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/record-terms-software-licenses.md","78","software-model-fields.md#section_x5s_j4z_4hb","","markdown/it-asset-management/software-asset-management/software-model-fields.md#section_x5s_j4z_4hb","section_x5s_j4z_4hb","markdown/it-asset-management/software-asset-management/software-model-fields.md","Downgrade Rights related list","","","","","18","","details-tab","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/rhel-entitlements.md","235","rhel-entitlements.md#spreadsheet","","markdown/it-asset-management/software-asset-management/rhel-entitlements.md#spreadsheet","spreadsheet","markdown/it-asset-management/software-asset-management/rhel-entitlements.md","step 2","","","","","9","","create-entitlements-for-red-hat-enterprise-linux","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/self-declare-sap-products-workspace.md","48","self-declare-sap-products-workspace.md#create-software-model","","markdown/it-asset-management/software-asset-management/self-declare-sap-products-workspace.md#create-software-model","create-software-model","markdown/it-asset-management/software-asset-management/self-declare-sap-products-workspace.md","step 1","","","","","6","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/self-declare-sap-products-workspace.md","52","self-declare-sap-products-workspace.md#create-software-model","","markdown/it-asset-management/software-asset-management/self-declare-sap-products-workspace.md#create-software-model","create-software-model","markdown/it-asset-management/software-asset-management/self-declare-sap-products-workspace.md","step 1","","","","","6","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/self-declare-sap-products-workspace.md","60","self-declare-sap-products-workspace.md#create-software-model","","markdown/it-asset-management/software-asset-management/self-declare-sap-products-workspace.md#create-software-model","create-software-model","markdown/it-asset-management/software-asset-management/self-declare-sap-products-workspace.md","step 1","","","","","6","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/self-declare-sap-products.md","44","self-declare-sap-products.md#create-software-model","","markdown/it-asset-management/software-asset-management/self-declare-sap-products.md#create-software-model","create-software-model","markdown/it-asset-management/software-asset-management/self-declare-sap-products.md","step 1","","","","","5","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/self-declare-sap-products.md","60","self-declare-sap-products.md#create-software-model","","markdown/it-asset-management/software-asset-management/self-declare-sap-products.md#create-software-model","create-software-model","markdown/it-asset-management/software-asset-management/self-declare-sap-products.md","step 1","","","","","5","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/software-suites.md","34","software-model-fields.md#section_bdp_kmc_xhb","","markdown/it-asset-management/software-asset-management/software-model-fields.md#section_bdp_kmc_xhb","section_bdp_kmc_xhb","markdown/it-asset-management/software-asset-management/software-model-fields.md","Suite Components","","","","","18","","details-tab","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/t_AddAClientAccessRec.md","140","t_AddAClientAccessRec.md#cal-type","","markdown/it-asset-management/software-asset-management/t_AddAClientAccessRec.md#cal-type","cal-type","markdown/it-asset-management/software-asset-management/t_AddAClientAccessRec.md","step 3","","","","","7","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/t_AddAClientAccessRec.md","146","t_AddAClientAccessRec.md#cal-type","","markdown/it-asset-management/software-asset-management/t_AddAClientAccessRec.md#cal-type","cal-type","markdown/it-asset-management/software-asset-management/t_AddAClientAccessRec.md","step 3","","","","","7","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/t_AddAClientAccessRec.md","154","t_AddAClientAccessRec.md#cal-type","","markdown/it-asset-management/software-asset-management/t_AddAClientAccessRec.md#cal-type","cal-type","markdown/it-asset-management/software-asset-management/t_AddAClientAccessRec.md","step 3","","","","","7","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-asset-management/software-asset-management/t_AddAClientAccessRec.md","206","t_AddAClientAccessRec.md#cal-type","","markdown/it-asset-management/software-asset-management/t_AddAClientAccessRec.md#cal-type","cal-type","markdown/it-asset-management/software-asset-management/t_AddAClientAccessRec.md","step 3","","","","","7","","before-you-begin","0"
"low","69","missing target anchor","markdown/it-business-management/demand-management/migrate-fin-baselines-demands.md","95","../portfolio-planning/using-financials-pp.md#section_bkp_g2l_2zb","../portfolio-planning/using-financials-pp.md#baseline-view","markdown/it-business-management/portfolio-planning/using-financials-pp.md#section_bkp_g2l_2zb","section_bkp_g2l_2zb","markdown/it-business-management/portfolio-planning/using-financials-pp.md","Baselines view","baseline-view","Baseline view","h2","148","10","link/candidate token overlap 0.50; link/candidate text similarity 0.93","cost-view","65"
"low","65","missing target anchor","markdown/it-business-management/portfolio-planning/add-dependencies-roadmap-items-portfolio-planning.md","27","../scenario-planning-in-spw/roadmap-planning-overview.md#section_spl_34r_1tb","../scenario-planning-in-spw/roadmap-planning-overview.md#milestones-on-the-roadmap","markdown/it-business-management/scenario-planning-in-spw/roadmap-planning-overview.md#section_spl_34r_1tb","section_spl_34r_1tb","markdown/it-business-management/scenario-planning-in-spw/roadmap-planning-overview.md","Learn more about dependencies in the roadmap","milestones-on-the-roadmap","Milestones on the roadmap","h2","62","9","link/candidate token overlap 0.50","roadmaps-in-strategic-planning","0"
"none","0","missing target anchor","markdown/it-business-management/portfolio-planning/using-financials-pp.md","150","../scenario-planning-in-spw/create-compare-baselines.md#ol_tgp_v2k_2zb","","markdown/it-business-management/scenario-planning-in-spw/create-compare-baselines.md#ol_tgp_v2k_2zb","ol_tgp_v2k_2zb","markdown/it-business-management/scenario-planning-in-spw/create-compare-baselines.md","Create a baseline","","","","","8","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-business-management/ppm-collaboration/create-an-investment-report.md","41","use-investment-portal.md#image_cwc_2xh_ycb","","markdown/it-business-management/ppm-collaboration/use-investment-portal.md#image_cwc_2xh_ycb","image_cwc_2xh_ycb","markdown/it-business-management/ppm-collaboration/use-investment-portal.md","Widget Configuration","","","","","30","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-business-management/project-management/external-dependency-types.md","22","r_PlanningConsoleTasks.md#table_ukw_ftd_2s","","markdown/it-business-management/project-management/r_PlanningConsoleTasks.md#table_ukw_ftd_2s","table_ukw_ftd_2s","markdown/it-business-management/project-management/r_PlanningConsoleTasks.md","notification","","","","","4","","table_m3q_lsy_fdc","0"
"none","0","missing target anchor","markdown/it-business-management/project-management/portal-board-widget-form.md","103","../ppm-collaboration/use-investment-portal.md#image_cwc_2xh_ycb","","markdown/it-business-management/ppm-collaboration/use-investment-portal.md#image_cwc_2xh_ycb","image_cwc_2xh_ycb","markdown/it-business-management/ppm-collaboration/use-investment-portal.md","Widget Configuration","","","","","30","","before-you-begin","0"
"none","0","missing target anchor","markdown/it-business-management/project-management/r_PlanningConsoleTasks.md","86","c_GanttChart.md#phase_icons","","markdown/it-business-management/project-management/c_GanttChart.md#phase_icons","phase_icons","markdown/it-business-management/project-management/c_GanttChart.md","phase icons","","","","","5","","the-critical-path","0"
